account_id,product,amount,bucket,is_asset,is_liability,is_off_balance,base_haircut,asf_weight,rsf_weight
A06587,loans,1036773.8641603896,91d-1y,True,False,False,0.65,0.0,0.85
A06588,corporate_bonds,7082907.89255314,91d-1y,True,False,False,0.2,0.0,0.5
A06589,retail_less_stable,1621879.804561698,91d-1y,False,True,False,1.0,0.9,0.0
A06590,corporate_bonds,1039082.5155372546,>1y,True,False,False,0.2,0.0,0.5
A06591,treasury_hqla,1364368.2965051432,>1y,True,False,False,0.05,0.0,0.05
A06592,loans,1835525.3662314536,>1y,True,False,False,0.65,0.0,0.85
A06593,corporate_operational,411088.2796187997,91d-1y,False,True,False,1.0,0.5,0.0
A06594,corporate_non_operational,3434909.2875354323,2d-7d,False,True,False,1.0,0.5,0.0
A06595,retail_less_stable,1267057.038948883,8d-30d,False,True,False,1.0,0.9,0.0
A06596,corporate_non_operational,1421017.3489537258,8d-30d,False,True,False,1.0,0.5,0.0
A06597,committed_facilities,12908672.640149746,8d-30d,False,False,True,1.0,0.0,0.0
A06598,retail_less_stable,19743893.597929597,8d-30d,False,True,False,1.0,0.9,0.0
A06599,retail_stable,5694954.523393327,overnight,False,True,False,1.0,0.95,0.0
A06600,retail_less_stable,277897.27297141444,8d-30d,False,True,False,1.0,0.9,0.0
A06601,loans,24062361.78511785,2d-7d,True,False,False,0.65,0.0,0.85
A06602,retail_stable,6701132.612507726,overnight,False,True,False,1.0,0.95,0.0
A06603,retail_less_stable,906045.701808913,91d-1y,False,True,False,1.0,0.9,0.0
A06604,retail_less_stable,12853484.680279989,overnight,False,True,False,1.0,0.9,0.0
A06605,retail_stable,6376433.353901392,2d-7d,False,True,False,1.0,0.95,0.0
A06606,retail_less_stable,2866455.0806133104,2d-7d,False,True,False,1.0,0.9,0.0
A06607,retail_less_stable,524315.1993346227,overnight,False,True,False,1.0,0.9,0.0
A06608,treasury_hqla,3497826.334564095,>1y,True,False,False,0.05,0.0,0.05
A06609,corporate_bonds,9426860.600638332,31d-90d,True,False,False,0.2,0.0,0.5
A06610,retail_less_stable,5052628.861230855,8d-30d,False,True,False,1.0,0.9,0.0
A06611,committed_facilities,7804834.996265582,31d-90d,False,False,True,1.0,0.0,0.0
A06612,wholesale_unsecured,560303.7502583435,2d-7d,False,True,False,1.0,0.0,0.0
A06613,retail_less_stable,2558853.2967756223,31d-90d,False,True,False,1.0,0.9,0.0
A06614,corporate_non_operational,807402.786459404,2d-7d,False,True,False,1.0,0.5,0.0
A06615,loans,576894.8965857931,8d-30d,True,False,False,0.65,0.0,0.85
A06616,corporate_operational,3103594.585263022,overnight,False,True,False,1.0,0.5,0.0
A06617,loans,7166475.66279142,31d-90d,True,False,False,0.65,0.0,0.85
A06618,committed_facilities,4744513.746072129,8d-30d,False,False,True,1.0,0.0,0.0
A06619,loans,1728493.58900817,8d-30d,True,False,False,0.65,0.0,0.85
A06620,retail_stable,4036695.8716707183,overnight,False,True,False,1.0,0.95,0.0
A06621,corporate_operational,13893196.86387973,2d-7d,False,True,False,1.0,0.5,0.0
A06622,retail_less_stable,3199811.6692934986,overnight,False,True,False,1.0,0.9,0.0
A06623,committed_facilities,1967742.5892880117,91d-1y,False,False,True,1.0,0.0,0.0
A06624,wholesale_unsecured,1998227.0558713665,31d-90d,False,True,False,1.0,0.0,0.0
A06625,treasury_hqla,1024980.2032223077,>1y,True,False,False,0.05,0.0,0.05
A06626,loans,4177590.5967069557,91d-1y,True,False,False,0.65,0.0,0.85
A06627,wholesale_unsecured,594831.3058386293,8d-30d,False,True,False,1.0,0.0,0.0
A06628,retail_less_stable,3926281.919803839,2d-7d,False,True,False,1.0,0.9,0.0
A06629,retail_stable,291583.8386162886,8d-30d,False,True,False,1.0,0.95,0.0
A06630,retail_stable,641132.0632124285,overnight,False,True,False,1.0,0.95,0.0
A06631,treasury_hqla,2383231.391657233,91d-1y,True,False,False,0.05,0.0,0.05
A06632,loans,3283555.6573597845,31d-90d,True,False,False,0.65,0.0,0.85
A06633,retail_stable,402819.8950040315,8d-30d,False,True,False,1.0,0.95,0.0
A06634,retail_stable,4344479.989631321,overnight,False,True,False,1.0,0.95,0.0
A06635,retail_stable,1656733.5228183735,2d-7d,False,True,False,1.0,0.95,0.0
A06636,retail_stable,1652352.5014793552,overnight,False,True,False,1.0,0.95,0.0
A06637,corporate_operational,6007028.652621693,overnight,False,True,False,1.0,0.5,0.0
A06638,retail_less_stable,1188933.2530265518,8d-30d,False,True,False,1.0,0.9,0.0
A06639,loans,14438676.492696408,>1y,True,False,False,0.65,0.0,0.85
A06640,corporate_non_operational,602747.141319531,2d-7d,False,True,False,1.0,0.5,0.0
A06641,committed_facilities,475322.12882957293,31d-90d,False,False,True,1.0,0.0,0.0
A06642,committed_facilities,2112907.075194262,2d-7d,False,False,True,1.0,0.0,0.0
A06643,loans,5543372.699784828,31d-90d,True,False,False,0.65,0.0,0.85
A06644,loans,9393005.398904286,8d-30d,True,False,False,0.65,0.0,0.85
A06645,retail_stable,2407575.162582313,overnight,False,True,False,1.0,0.95,0.0
A06646,treasury_hqla,215823.04960418527,91d-1y,True,False,False,0.05,0.0,0.05
A06647,loans,1797264.4189847913,>1y,True,False,False,0.65,0.0,0.85
A06648,corporate_operational,106405966.32382458,overnight,False,True,False,1.0,0.5,0.0
A06649,corporate_bonds,789133.701327173,>1y,True,False,False,0.2,0.0,0.5
A06650,treasury_hqla,1057651.6414146882,>1y,True,False,False,0.05,0.0,0.05
A06651,loans,2193830.606290031,91d-1y,True,False,False,0.65,0.0,0.85
A06652,committed_facilities,538044.0313704214,31d-90d,False,False,True,1.0,0.0,0.0
A06653,treasury_hqla,3997739.1517944364,>1y,True,False,False,0.05,0.0,0.05
A06654,treasury_hqla,4555805.557570993,>1y,True,False,False,0.05,0.0,0.05
A06655,corporate_operational,3640252.816649218,2d-7d,False,True,False,1.0,0.5,0.0
A06656,retail_stable,6392389.483977173,overnight,False,True,False,1.0,0.95,0.0
A06657,corporate_non_operational,2406322.581143457,overnight,False,True,False,1.0,0.5,0.0
A06658,retail_stable,8375184.783517865,overnight,False,True,False,1.0,0.95,0.0
A06659,committed_facilities,1252702.484847804,31d-90d,False,False,True,1.0,0.0,0.0
A06660,committed_facilities,3692585.1107074018,91d-1y,False,False,True,1.0,0.0,0.0
A06661,corporate_operational,4547585.302257812,overnight,False,True,False,1.0,0.5,0.0
A06662,retail_less_stable,18223851.81759496,91d-1y,False,True,False,1.0,0.9,0.0
A06663,retail_stable,37653128.27633359,overnight,False,True,False,1.0,0.95,0.0
A06664,corporate_operational,516699.7423977452,overnight,False,True,False,1.0,0.5,0.0
A06665,loans,1953657.4766809037,8d-30d,True,False,False,0.65,0.0,0.85
A06666,committed_facilities,1015448.5506388145,31d-90d,False,False,True,1.0,0.0,0.0
A06667,corporate_operational,3368837.0506644603,31d-90d,False,True,False,1.0,0.5,0.0
A06668,loans,8410056.310523495,31d-90d,True,False,False,0.65,0.0,0.85
A06669,corporate_non_operational,6731863.170547411,overnight,False,True,False,1.0,0.5,0.0
A06670,retail_stable,1766248.485161006,2d-7d,False,True,False,1.0,0.95,0.0
A06671,treasury_hqla,975514.1759159707,8d-30d,True,False,False,0.05,0.0,0.05
A06672,loans,1374539.8931019846,91d-1y,True,False,False,0.65,0.0,0.85
A06673,retail_less_stable,5677110.293310118,8d-30d,False,True,False,1.0,0.9,0.0
A06674,equities,1623173.8020548509,8d-30d,True,False,False,0.45,0.0,0.85
A06675,loans,3091174.7799066147,>1y,True,False,False,0.65,0.0,0.85
A06676,retail_stable,4770380.157521566,2d-7d,False,True,False,1.0,0.95,0.0
A06677,loans,15581145.708449908,31d-90d,True,False,False,0.65,0.0,0.85
A06678,retail_stable,1067857.912291416,8d-30d,False,True,False,1.0,0.95,0.0
A06679,corporate_non_operational,5372770.121834543,overnight,False,True,False,1.0,0.5,0.0
A06680,corporate_bonds,2778304.190997905,91d-1y,True,False,False,0.2,0.0,0.5
A06681,corporate_operational,3650954.783065632,2d-7d,False,True,False,1.0,0.5,0.0
A06682,treasury_hqla,1247272.7910742033,>1y,True,False,False,0.05,0.0,0.05
A06683,corporate_bonds,18124232.820416916,>1y,True,False,False,0.2,0.0,0.5
A06684,loans,1933570.7718197035,>1y,True,False,False,0.65,0.0,0.85
A06685,retail_stable,2807537.58172719,overnight,False,True,False,1.0,0.95,0.0
A06686,corporate_bonds,23782943.632948183,2d-7d,True,False,False,0.2,0.0,0.5
A06687,loans,4644823.148131689,91d-1y,True,False,False,0.65,0.0,0.85
A06688,loans,6075539.933906261,>1y,True,False,False,0.65,0.0,0.85
A06689,retail_stable,7763530.717508513,overnight,False,True,False,1.0,0.95,0.0
A06690,retail_stable,2423929.141940267,2d-7d,False,True,False,1.0,0.95,0.0
A06691,retail_stable,9447955.84131449,91d-1y,False,True,False,1.0,0.95,0.0
A06692,loans,1025620.5969384953,>1y,True,False,False,0.65,0.0,0.85
A06693,retail_stable,3254196.864240015,31d-90d,False,True,False,1.0,0.95,0.0
A06694,treasury_hqla,647601.9059960071,91d-1y,True,False,False,0.05,0.0,0.05
A06695,loans,4466024.467212597,91d-1y,True,False,False,0.65,0.0,0.85
A06696,retail_less_stable,4336100.057105234,91d-1y,False,True,False,1.0,0.9,0.0
A06697,loans,1027450.696750898,>1y,True,False,False,0.65,0.0,0.85
A06698,corporate_non_operational,4054319.4306334676,overnight,False,True,False,1.0,0.5,0.0
A06699,corporate_non_operational,1476687.4598201725,overnight,False,True,False,1.0,0.5,0.0
A06700,corporate_non_operational,36326410.01388557,overnight,False,True,False,1.0,0.5,0.0
A06701,retail_less_stable,8985478.302264882,91d-1y,False,True,False,1.0,0.9,0.0
A06702,committed_facilities,2948315.5335999867,2d-7d,False,False,True,1.0,0.0,0.0
A06703,committed_facilities,7218358.913000178,8d-30d,False,False,True,1.0,0.0,0.0
A06704,corporate_non_operational,533252.1809852667,overnight,False,True,False,1.0,0.5,0.0
A06705,loans,2421143.025719695,31d-90d,True,False,False,0.65,0.0,0.85
A06706,corporate_operational,1875591.6668867914,overnight,False,True,False,1.0,0.5,0.0
A06707,committed_facilities,1286711.1974152972,>1y,False,False,True,1.0,0.0,0.0
A06708,loans,2684170.1058451086,>1y,True,False,False,0.65,0.0,0.85
A06709,corporate_operational,3323203.7856660876,overnight,False,True,False,1.0,0.5,0.0
A06710,corporate_operational,9608434.178441178,overnight,False,True,False,1.0,0.5,0.0
A06711,corporate_non_operational,5012241.580381886,>1y,False,True,False,1.0,0.5,0.0
A06712,treasury_hqla,1972953.9803738391,2d-7d,True,False,False,0.05,0.0,0.05
A06713,treasury_hqla,4294455.105321475,91d-1y,True,False,False,0.05,0.0,0.05
A06714,loans,742246.3996699877,31d-90d,True,False,False,0.65,0.0,0.85
A06715,corporate_non_operational,771814.5327297872,8d-30d,False,True,False,1.0,0.5,0.0
A06716,equities,9797854.663087433,>1y,True,False,False,0.45,0.0,0.85
A06717,wholesale_unsecured,1384814.6076638987,8d-30d,False,True,False,1.0,0.0,0.0
A06718,committed_facilities,1191616.461272521,31d-90d,False,False,True,1.0,0.0,0.0
A06719,wholesale_unsecured,10416103.589237222,overnight,False,True,False,1.0,0.0,0.0
A06720,retail_stable,3680221.5681100804,2d-7d,False,True,False,1.0,0.95,0.0
A06721,treasury_hqla,9356191.716265786,2d-7d,True,False,False,0.05,0.0,0.05
A06722,corporate_operational,23401006.567690633,overnight,False,True,False,1.0,0.5,0.0
A06723,corporate_bonds,5378771.711826879,2d-7d,True,False,False,0.2,0.0,0.5
A06724,retail_less_stable,1361330.7377528925,>1y,False,True,False,1.0,0.9,0.0
A06725,corporate_non_operational,976627.0378928575,91d-1y,False,True,False,1.0,0.5,0.0
A06726,loans,8788011.271084227,overnight,True,False,False,0.65,0.0,0.85
A06727,retail_stable,1706550.9072326033,8d-30d,False,True,False,1.0,0.95,0.0
A06728,corporate_operational,5723737.997363189,2d-7d,False,True,False,1.0,0.5,0.0
A06729,retail_less_stable,1226372.2191465385,2d-7d,False,True,False,1.0,0.9,0.0
A06730,treasury_hqla,12993215.265150454,31d-90d,True,False,False,0.05,0.0,0.05
A06731,retail_stable,358488.89163541084,2d-7d,False,True,False,1.0,0.95,0.0
A06732,corporate_non_operational,11521557.301237803,8d-30d,False,True,False,1.0,0.5,0.0
A06733,retail_stable,1488914.2601309938,8d-30d,False,True,False,1.0,0.95,0.0
A06734,loans,3264936.117386038,31d-90d,True,False,False,0.65,0.0,0.85
A06735,corporate_non_operational,811028.9695961743,>1y,False,True,False,1.0,0.5,0.0
A06736,treasury_hqla,918749.0313629457,>1y,True,False,False,0.05,0.0,0.05
A06737,treasury_hqla,1010209.2202353028,31d-90d,True,False,False,0.05,0.0,0.05
A06738,corporate_operational,8981216.67777164,8d-30d,False,True,False,1.0,0.5,0.0
A06739,corporate_operational,2906822.6155381445,8d-30d,False,True,False,1.0,0.5,0.0
A06740,committed_facilities,11125488.832584884,31d-90d,False,False,True,1.0,0.0,0.0
A06741,retail_stable,383362.20572946756,overnight,False,True,False,1.0,0.95,0.0
A06742,treasury_hqla,3553498.1918822387,91d-1y,True,False,False,0.05,0.0,0.05
A06743,committed_facilities,4910908.385314878,91d-1y,False,False,True,1.0,0.0,0.0
A06744,retail_less_stable,408824.8492239504,overnight,False,True,False,1.0,0.9,0.0
A06745,retail_stable,7174229.065076318,8d-30d,False,True,False,1.0,0.95,0.0
A06746,retail_stable,4101736.847006566,overnight,False,True,False,1.0,0.95,0.0
A06747,retail_less_stable,2769522.0173804695,>1y,False,True,False,1.0,0.9,0.0
A06748,retail_less_stable,21481889.782329544,91d-1y,False,True,False,1.0,0.9,0.0
A06749,retail_stable,2899441.4978894554,overnight,False,True,False,1.0,0.95,0.0
A06750,corporate_non_operational,3152396.6664605443,31d-90d,False,True,False,1.0,0.5,0.0
A06751,retail_less_stable,26047817.457698062,overnight,False,True,False,1.0,0.9,0.0
A06752,retail_stable,2015029.4874395009,overnight,False,True,False,1.0,0.95,0.0
A06753,corporate_operational,2888490.3272190783,31d-90d,False,True,False,1.0,0.5,0.0
A06754,wholesale_unsecured,826629.5915072872,91d-1y,False,True,False,1.0,0.0,0.0
A06755,loans,3496825.4260025984,>1y,True,False,False,0.65,0.0,0.85
A06756,wholesale_unsecured,2187159.6891394155,overnight,False,True,False,1.0,0.0,0.0
A06757,corporate_bonds,4919289.896501794,>1y,True,False,False,0.2,0.0,0.5
A06758,corporate_non_operational,7235730.117118414,31d-90d,False,True,False,1.0,0.5,0.0
A06759,wholesale_unsecured,2378030.7747639264,91d-1y,False,True,False,1.0,0.0,0.0
A06760,corporate_operational,578729.0692307889,8d-30d,False,True,False,1.0,0.5,0.0
A06761,wholesale_unsecured,1680508.5982626767,31d-90d,False,True,False,1.0,0.0,0.0
A06762,retail_stable,3046424.1142254095,overnight,False,True,False,1.0,0.95,0.0
A06763,loans,1816456.745145135,2d-7d,True,False,False,0.65,0.0,0.85
A06764,corporate_bonds,5287977.068497054,8d-30d,True,False,False,0.2,0.0,0.5
A06765,wholesale_unsecured,2037604.4169524286,2d-7d,False,True,False,1.0,0.0,0.0
A06766,retail_stable,3050345.61967214,overnight,False,True,False,1.0,0.95,0.0
A06767,corporate_non_operational,651061.4326685511,31d-90d,False,True,False,1.0,0.5,0.0
A06768,corporate_operational,3652498.138667333,overnight,False,True,False,1.0,0.5,0.0
A06769,corporate_non_operational,468592.9620507825,2d-7d,False,True,False,1.0,0.5,0.0
A06770,retail_stable,998366.9574701157,31d-90d,False,True,False,1.0,0.95,0.0
A06771,retail_stable,5133885.741590273,8d-30d,False,True,False,1.0,0.95,0.0
A06772,retail_less_stable,21578640.12121228,overnight,False,True,False,1.0,0.9,0.0
A06773,loans,2116153.7966337446,31d-90d,True,False,False,0.65,0.0,0.85
A06774,loans,512240.8891385696,91d-1y,True,False,False,0.65,0.0,0.85
A06775,loans,1789167.5676791426,91d-1y,True,False,False,0.65,0.0,0.85
A06776,committed_facilities,854187.8795776773,>1y,False,False,True,1.0,0.0,0.0
A06777,retail_less_stable,1615349.915389381,overnight,False,True,False,1.0,0.9,0.0
A06778,loans,651353.5097919852,>1y,True,False,False,0.65,0.0,0.85
A06779,corporate_non_operational,7631104.481309191,overnight,False,True,False,1.0,0.5,0.0
A06780,retail_stable,1468288.4433932132,91d-1y,False,True,False,1.0,0.95,0.0
A06781,retail_less_stable,36563615.47695039,8d-30d,False,True,False,1.0,0.9,0.0
A06782,treasury_hqla,3139987.6624601977,>1y,True,False,False,0.05,0.0,0.05
A06783,committed_facilities,7636422.955275229,31d-90d,False,False,True,1.0,0.0,0.0
A06784,retail_less_stable,8039128.209246201,8d-30d,False,True,False,1.0,0.9,0.0
A06785,loans,9779191.922675224,>1y,True,False,False,0.65,0.0,0.85
A06786,loans,3732506.0539180045,>1y,True,False,False,0.65,0.0,0.85
A06787,retail_stable,5029185.957341919,overnight,False,True,False,1.0,0.95,0.0
A06788,loans,6572322.898984162,>1y,True,False,False,0.65,0.0,0.85
A06789,corporate_operational,63735886.15619167,overnight,False,True,False,1.0,0.5,0.0
A06790,retail_stable,9375258.074071988,8d-30d,False,True,False,1.0,0.95,0.0
A06791,retail_less_stable,2337720.8860473237,2d-7d,False,True,False,1.0,0.9,0.0
A06792,corporate_operational,2563786.1474265046,overnight,False,True,False,1.0,0.5,0.0
A06793,corporate_operational,5792836.960725631,8d-30d,False,True,False,1.0,0.5,0.0
A06794,retail_stable,6542526.636495586,overnight,False,True,False,1.0,0.95,0.0
A06795,treasury_hqla,7415034.153694581,overnight,True,False,False,0.05,0.0,0.05
A06796,loans,683773.2523477173,>1y,True,False,False,0.65,0.0,0.85
A06797,retail_less_stable,8703006.775315545,8d-30d,False,True,False,1.0,0.9,0.0
A06798,corporate_non_operational,8427786.53959171,31d-90d,False,True,False,1.0,0.5,0.0
A06799,retail_less_stable,1644042.1464727912,2d-7d,False,True,False,1.0,0.9,0.0
A06800,retail_stable,2128591.3324137395,2d-7d,False,True,False,1.0,0.95,0.0
A06801,retail_less_stable,1834818.5426835245,8d-30d,False,True,False,1.0,0.9,0.0
A06802,corporate_operational,32865.94914408156,8d-30d,False,True,False,1.0,0.5,0.0
A06803,loans,1072216.2949563838,91d-1y,True,False,False,0.65,0.0,0.85
A06804,retail_less_stable,5530987.391162878,overnight,False,True,False,1.0,0.9,0.0
A06805,committed_facilities,1903750.9001745456,8d-30d,False,False,True,1.0,0.0,0.0
A06806,corporate_bonds,193955.8336635236,2d-7d,True,False,False,0.2,0.0,0.5
A06807,corporate_non_operational,22585102.364359833,8d-30d,False,True,False,1.0,0.5,0.0
A06808,equities,2755845.8401218336,>1y,True,False,False,0.45,0.0,0.85
A06809,loans,16338250.252774581,91d-1y,True,False,False,0.65,0.0,0.85
A06810,retail_less_stable,5582786.328866999,2d-7d,False,True,False,1.0,0.9,0.0
A06811,wholesale_unsecured,1690933.477138848,2d-7d,False,True,False,1.0,0.0,0.0
A06812,retail_less_stable,7474225.494706638,2d-7d,False,True,False,1.0,0.9,0.0
A06813,retail_less_stable,3822651.713762056,31d-90d,False,True,False,1.0,0.9,0.0
A06814,retail_less_stable,1625011.41984053,overnight,False,True,False,1.0,0.9,0.0
A06815,retail_less_stable,22961895.638828237,>1y,False,True,False,1.0,0.9,0.0
A06816,corporate_bonds,3989043.636676777,2d-7d,True,False,False,0.2,0.0,0.5
A06817,retail_less_stable,1444755.6102369723,overnight,False,True,False,1.0,0.9,0.0
A06818,treasury_hqla,2475462.377496325,8d-30d,True,False,False,0.05,0.0,0.05
A06819,corporate_operational,462216.356561667,8d-30d,False,True,False,1.0,0.5,0.0
A06820,loans,5362124.709538841,31d-90d,True,False,False,0.65,0.0,0.85
A06821,corporate_non_operational,12749435.981521076,2d-7d,False,True,False,1.0,0.5,0.0
A06822,retail_stable,4299605.324050741,2d-7d,False,True,False,1.0,0.95,0.0
A06823,retail_stable,1401988.0996077394,2d-7d,False,True,False,1.0,0.95,0.0
A06824,retail_less_stable,1755531.8447221667,8d-30d,False,True,False,1.0,0.9,0.0
A06825,treasury_hqla,9480349.977908457,91d-1y,True,False,False,0.05,0.0,0.05
A06826,corporate_non_operational,997085.2362964938,overnight,False,True,False,1.0,0.5,0.0
A06827,corporate_operational,11913125.158710185,2d-7d,False,True,False,1.0,0.5,0.0
A06828,retail_stable,6380357.348516219,31d-90d,False,True,False,1.0,0.95,0.0
A06829,corporate_bonds,1957357.5128372149,8d-30d,True,False,False,0.2,0.0,0.5
A06830,loans,1172990.7364693768,2d-7d,True,False,False,0.65,0.0,0.85
A06831,corporate_non_operational,2722053.6199824195,overnight,False,True,False,1.0,0.5,0.0
A06832,corporate_operational,17330751.95823945,2d-7d,False,True,False,1.0,0.5,0.0
A06833,retail_less_stable,5893988.703443176,31d-90d,False,True,False,1.0,0.9,0.0
A06834,treasury_hqla,27642407.45179182,91d-1y,True,False,False,0.05,0.0,0.05
A06835,corporate_operational,755025.7241374255,8d-30d,False,True,False,1.0,0.5,0.0
A06836,retail_stable,10939443.256782554,8d-30d,False,True,False,1.0,0.95,0.0
A06837,loans,565561.8112669536,31d-90d,True,False,False,0.65,0.0,0.85
A06838,corporate_operational,3144540.72866854,8d-30d,False,True,False,1.0,0.5,0.0
A06839,corporate_bonds,1279090.3299834093,31d-90d,True,False,False,0.2,0.0,0.5
A06840,loans,1050262.3016626886,2d-7d,True,False,False,0.65,0.0,0.85
A06841,corporate_operational,20182305.866242748,>1y,False,True,False,1.0,0.5,0.0
A06842,retail_less_stable,4346237.289896625,overnight,False,True,False,1.0,0.9,0.0
A06843,retail_less_stable,2963356.203079491,overnight,False,True,False,1.0,0.9,0.0
A06844,corporate_bonds,5311226.070316904,>1y,True,False,False,0.2,0.0,0.5
A06845,loans,2060520.7116351537,overnight,True,False,False,0.65,0.0,0.85
A06846,corporate_operational,3856223.2478745244,8d-30d,False,True,False,1.0,0.5,0.0
A06847,treasury_hqla,1553100.2251621985,overnight,True,False,False,0.05,0.0,0.05
A06848,loans,5060906.300430731,91d-1y,True,False,False,0.65,0.0,0.85
A06849,loans,3899626.971942395,31d-90d,True,False,False,0.65,0.0,0.85
A06850,treasury_hqla,3028901.007720577,91d-1y,True,False,False,0.05,0.0,0.05
A06851,retail_stable,1593611.754791266,91d-1y,False,True,False,1.0,0.95,0.0
A06852,retail_stable,1741974.609641223,overnight,False,True,False,1.0,0.95,0.0
A06853,wholesale_unsecured,4952283.277864564,31d-90d,False,True,False,1.0,0.0,0.0
A06854,committed_facilities,4040947.5968242274,>1y,False,False,True,1.0,0.0,0.0
A06855,retail_stable,592710.0181984352,>1y,False,True,False,1.0,0.95,0.0
A06856,corporate_non_operational,2549203.386403432,31d-90d,False,True,False,1.0,0.5,0.0
A06857,treasury_hqla,3465889.2735412833,>1y,True,False,False,0.05,0.0,0.05
A06858,wholesale_unsecured,6868118.611313434,overnight,False,True,False,1.0,0.0,0.0
A06859,corporate_non_operational,979282.4361427479,overnight,False,True,False,1.0,0.5,0.0
A06860,retail_stable,3696466.37024798,overnight,False,True,False,1.0,0.95,0.0
A06861,corporate_non_operational,2648782.877576461,overnight,False,True,False,1.0,0.5,0.0
A06862,retail_less_stable,5709030.644096333,8d-30d,False,True,False,1.0,0.9,0.0
A06863,committed_facilities,17079147.160910532,91d-1y,False,False,True,1.0,0.0,0.0
A06864,treasury_hqla,16594274.163625605,8d-30d,True,False,False,0.05,0.0,0.05
A06865,treasury_hqla,8289228.342848754,91d-1y,True,False,False,0.05,0.0,0.05
A06866,retail_stable,680757.5970515253,overnight,False,True,False,1.0,0.95,0.0
A06867,corporate_operational,1368837.652281632,91d-1y,False,True,False,1.0,0.5,0.0
A06868,retail_less_stable,18418020.102016497,8d-30d,False,True,False,1.0,0.9,0.0
A06869,wholesale_unsecured,8905491.326716606,overnight,False,True,False,1.0,0.0,0.0
A06870,loans,2882314.89306052,91d-1y,True,False,False,0.65,0.0,0.85
A06871,committed_facilities,7005590.59001152,2d-7d,False,False,True,1.0,0.0,0.0
A06872,retail_less_stable,3830235.839807778,2d-7d,False,True,False,1.0,0.9,0.0
A06873,wholesale_unsecured,3765652.4354618364,>1y,False,True,False,1.0,0.0,0.0
A06874,committed_facilities,2440671.564609629,8d-30d,False,False,True,1.0,0.0,0.0
A06875,retail_stable,2812248.7967538666,8d-30d,False,True,False,1.0,0.95,0.0
A06876,corporate_operational,545387.9593845577,2d-7d,False,True,False,1.0,0.5,0.0
A06877,loans,9825470.096714815,>1y,True,False,False,0.65,0.0,0.85
A06878,treasury_hqla,2535653.896119855,2d-7d,True,False,False,0.05,0.0,0.05
A06879,corporate_bonds,444111.4004811259,>1y,True,False,False,0.2,0.0,0.5
A06880,loans,1647893.5006534075,>1y,True,False,False,0.65,0.0,0.85
A06881,corporate_non_operational,125828.77931026173,8d-30d,False,True,False,1.0,0.5,0.0
A06882,loans,3221903.5243496886,2d-7d,True,False,False,0.65,0.0,0.85
A06883,retail_stable,6848917.400947491,2d-7d,False,True,False,1.0,0.95,0.0
A06884,treasury_hqla,11050696.38434116,91d-1y,True,False,False,0.05,0.0,0.05
A06885,loans,4580431.479646485,>1y,True,False,False,0.65,0.0,0.85
A06886,treasury_hqla,12909438.007864097,31d-90d,True,False,False,0.05,0.0,0.05
A06887,treasury_hqla,1896446.1043624543,>1y,True,False,False,0.05,0.0,0.05
A06888,corporate_operational,4196605.766670388,2d-7d,False,True,False,1.0,0.5,0.0
A06889,loans,26299154.057928417,2d-7d,True,False,False,0.65,0.0,0.85
A06890,corporate_operational,1264517.483619556,overnight,False,True,False,1.0,0.5,0.0
A06891,committed_facilities,5473965.22760983,>1y,False,False,True,1.0,0.0,0.0
A06892,corporate_non_operational,3449460.3222739054,8d-30d,False,True,False,1.0,0.5,0.0
A06893,loans,6324063.636928892,31d-90d,True,False,False,0.65,0.0,0.85
A06894,corporate_operational,8243103.430520335,2d-7d,False,True,False,1.0,0.5,0.0
A06895,corporate_bonds,6373968.39764264,31d-90d,True,False,False,0.2,0.0,0.5
A06896,corporate_operational,4229367.699463453,overnight,False,True,False,1.0,0.5,0.0
A06897,corporate_operational,4824108.0433415,2d-7d,False,True,False,1.0,0.5,0.0
A06898,retail_stable,7750603.191024902,overnight,False,True,False,1.0,0.95,0.0
A06899,retail_stable,14127285.54745204,2d-7d,False,True,False,1.0,0.95,0.0
A06900,loans,924857.7753623272,overnight,True,False,False,0.65,0.0,0.85
A06901,retail_stable,3007409.7367477315,>1y,False,True,False,1.0,0.95,0.0
A06902,corporate_bonds,750962.0557859266,31d-90d,True,False,False,0.2,0.0,0.5
A06903,retail_stable,3360208.029092969,31d-90d,False,True,False,1.0,0.95,0.0
A06904,wholesale_unsecured,9439315.937436346,2d-7d,False,True,False,1.0,0.0,0.0
A06905,corporate_operational,4990891.340466626,overnight,False,True,False,1.0,0.5,0.0
A06906,corporate_non_operational,3960319.585394047,8d-30d,False,True,False,1.0,0.5,0.0
A06907,loans,13286353.242331985,8d-30d,True,False,False,0.65,0.0,0.85
A06908,retail_stable,1494286.8914518394,overnight,False,True,False,1.0,0.95,0.0
A06909,corporate_operational,1605289.1000994775,8d-30d,False,True,False,1.0,0.5,0.0
A06910,retail_stable,25026891.256569903,overnight,False,True,False,1.0,0.95,0.0
A06911,retail_less_stable,9364257.918332865,overnight,False,True,False,1.0,0.9,0.0
A06912,loans,2427966.9155249028,2d-7d,True,False,False,0.65,0.0,0.85
A06913,retail_stable,4342958.798456422,overnight,False,True,False,1.0,0.95,0.0
A06914,retail_stable,9406035.880045911,91d-1y,False,True,False,1.0,0.95,0.0
A06915,treasury_hqla,8088897.979865343,91d-1y,True,False,False,0.05,0.0,0.05
A06916,corporate_operational,4470606.305179039,overnight,False,True,False,1.0,0.5,0.0
